Voltage,5V,Current_Motor,Current_Board
14.35681,5.141255,1.10427,0.24628
14.36291,5.141255,1.117073,0.24706
14.45443,5.127252,1.101069,0.24563
14.3263,5.123251,1.088266,0.253042
14.3324,5.133254,1.094667,0.24641
14.3385,5.121251,1.097868,0.247971
14.30189,5.139255,1.101069,0.24589
14.36291,5.141255,1.110671,0.24563
14.3446,5.139255,1.110671,0.24576
14.3385,5.135254,1.069061,0.24641
14.37511,5.143256,1.078663,0.24524
14.37511,5.139255,1.097868,0.24511
14.3507,5.135254,1.088266,0.24485
14.3385,5.141255,1.081864,0.24589
14.36901,5.141255,1.078663,0.24524
14.35681,5.145256,1.10427,0.24407
14.3263,5.133254,1.078663,0.24459
14.37511,5.143256,1.081864,0.24641
14.3507,5.143256,1.081864,0.24459
14.39342,5.143256,1.094667,0.24407
14.3324,5.129252,1.069061,0.24511
14.37511,5.149257,1.097868,0.24498
14.3507,5.141255,1.078663,0.24537
14.3507,5.141255,1.085065,0.24537
14.37511,5.139255,1.094667,0.2455
14.47273,5.137254,1.085065,0.24628
14.35681,5.141255,1.078663,0.2455
14.37511,5.143256,1.094667,0.24602
14.3385,5.131253,1.081864,0.24524
14.37511,5.135254,1.075463,0.24615
14.37511,5.131253,1.097868,0.2468
14.3385,5.141255,1.091467,0.24576
14.38121,5.145256,1.094667,0.24615
14.36901,5.135254,1.078663,0.24524
14.3507,5.137254,1.10427,0.24576
14.37511,5.135254,1.094667,0.2455
14.3385,5.139255,1.10747,0.24576
14.3385,5.143256,1.10747,0.24524
14.36901,5.143256,1.097868,0.24446
14.38121,5.143256,1.10747,0.24446
14.38121,5.141255,1.10747,0.24459
14.3507,5.127252,1.097868,0.2442
14.37511,5.135254,1.117073,0.24732
14.3385,5.135254,1.091467,0.24407
14.3446,5.137254,1.088266,0.24602
14.37511,5.137254,1.085065,0.2442
14.3507,5.143256,1.110671,0.247841
14.3507,5.129252,1.091467,0.24459
14.3324,5.141255,1.10427,0.24394
14.3324,5.133254,1.088266,0.24485
14.3385,5.133254,1.10747,0.24446
14.3446,5.137254,1.078663,0.24485
14.35681,5.145256,1.081864,0.24524
14.3385,5.139255,1.078663,0.24602
14.36291,5.143256,1.10427,0.24563
14.3324,5.139255,1.081864,0.24589
14.3507,5.143256,1.10747,0.24602
14.36291,5.135254,1.072262,0.24537
14.3385,5.137254,1.10747,0.24563
14.3507,5.141255,1.078663,0.24576
14.38121,5.141255,1.110671,0.24485
14.35681,5.131253,1.081864,0.24667
14.36901,5.131253,1.110671,0.24563
14.3507,5.143256,1.085065,0.2455
14.36901,5.141255,1.110671,0.24628
14.36291,5.143256,1.101069,0.24576
14.38121,5.143256,1.094667,0.24485
14.3507,5.131253,1.110671,0.24563
14.37511,5.143256,1.113872,0.24576
14.3446,5.145256,1.110671,0.24524
14.3507,5.139255,1.097868,0.24511
14.37511,5.143256,1.101069,0.24459
14.3385,5.141255,1.10427,0.24459
14.38731,5.145256,1.091467,0.24498
14.37511,5.141255,1.113872,0.24498
14.3263,5.135254,1.081864,0.24407
14.3385,5.133254,1.081864,0.24485
14.38121,5.133254,1.101069,0.24537
14.36901,5.131253,1.10747,0.24446
14.3385,5.139255,1.10747,0.24602
14.38121,5.131253,1.097868,0.24433
14.35681,5.127252,1.10427,0.2455
14.3385,5.133254,1.101069,0.24537
14.37511,5.135254,1.101069,0.251481
14.35681,5.139255,1.085065,0.24537
14.35681,5.137254,1.078663,0.2468
14.37511,5.139255,1.101069,0.24576
14.3385,5.121251,1.085065,0.255902
14.35681,5.143256,1.10427,0.24576
14.3446,5.143256,1.110671,0.249271
14.36901,5.145256,1.094667,0.24537
14.37511,5.141255,1.075463,0.24589
14.3507,5.145256,1.088266,0.24641
14.3385,5.139255,1.101069,0.24589
14.39952,5.133254,1.101069,0.24602
14.3385,5.135254,1.091467,0.24485
14.36901,5.133254,1.10747,0.24589
14.36291,5.137254,1.10427,0.24459
14.3507,5.143256,1.10427,0.24537
14.37511,5.137254,1.094667,0.24459
14.3324,5.135254,1.097868,0.2442
14.3446,5.143256,1.097868,0.24537
14.3446,5.141255,1.081864,0.24511
14.35681,5.131253,1.094667,0.24498
14.3263,5.133254,1.101069,0.24524
14.3263,5.133254,1.10747,0.24446
14.36901,5.145256,1.078663,0.24472
14.36901,5.137254,1.097868,0.243549
14.35681,5.139255,1.097868,0.24472
14.3324,5.143256,1.085065,0.24433
14.3507,5.131253,1.110671,0.24537
14.37511,5.143256,1.085065,0.2442
14.3507,5.131253,1.10427,0.24498
14.3446,5.145256,1.078663,0.24472
14.37511,5.131253,1.088266,0.24576
14.36901,5.135254,1.101069,0.2455
14.3263,5.145256,1.10427,0.24498
14.36291,5.137254,1.117073,0.24576
14.36901,5.137254,1.081864,0.24654
14.36291,5.141255,1.10747,0.24498
14.37511,5.137254,1.088266,0.24589
14.3507,5.135254,1.120274,0.24563
14.35681,5.129252,1.10427,0.24602
14.37511,5.137254,1.113872,0.24498
14.37511,5.129252,1.110671,0.2455
14.3446,5.145256,1.117073,0.24511
14.3446,5.139255,1.094667,0.24563
14.36291,5.133254,1.123474,0.2455
14.3324,5.143256,1.094667,0.24589
14.36291,5.131253,1.120274,0.24498
14.38121,5.129252,1.110671,0.24771
14.3385,5.145256,1.10427,0.24433
14.39342,5.139255,1.097868,0.24485
14.3324,5.141255,1.101069,0.24459
14.3385,5.129252,1.081864,0.24394
14.36291,5.131253,1.085065,0.24407
14.3324,5.145256,1.091467,0.2442
14.3507,5.133254,1.113872,0.24446
14.3263,5.129252,1.101069,0.24511
14.3507,5.139255,1.101069,0.24433
14.3324,5.139255,1.094667,0.24563
14.37511,5.139255,1.097868,0.24589
14.35681,5.145256,1.097868,0.2455
14.36901,5.137254,1.101069,0.24511
14.3263,5.143256,1.110671,0.24641
14.37511,5.131253,1.110671,0.24628
14.36291,5.143256,1.101069,0.24563
14.3507,5.139255,1.110671,0.24563
14.35681,5.145256,1.094667,0.24498
14.3385,5.133254,1.110671,0.24563
14.35681,5.139255,1.094667,0.2455
14.3385,5.131253,1.101069,0.24589
14.3385,5.129252,1.113872,0.24563
14.3446,5.139255,1.088266,0.24537
14.38121,5.135254,1.075463,0.24433
14.38121,5.129252,1.088266,0.24524
14.3446,5.137254,1.101069,0.24407
14.35681,5.133254,1.088266,0.24524
14.3385,5.129252,1.072262,0.2442
14.3263,5.137254,1.081864,0.24446
14.36291,5.139255,1.075463,0.24511
14.3446,5.135254,1.094667,0.24524
14.35681,5.139255,1.081864,0.2442
14.36901,5.137254,1.085065,0.24654
14.3507,5.127252,1.091467,0.24498
14.3507,5.147257,1.091467,0.24602
14.36901,5.129252,1.081864,0.24602
14.3263,5.145256,1.088266,0.250701
14.37511,5.139255,1.081864,0.24511
14.3141,5.129252,1.091467,0.260063
14.3385,5.135254,1.06266,0.261884
14.30799,5.133254,1.072262,0.261364
14.29579,5.11925,1.078663,0.262534
14.30799,5.133254,1.081864,0.262404
14.3263,5.121251,1.094667,0.260454
14.3324,5.121251,1.081864,0.260974
14.3385,5.123251,1.091467,0.262014
14.30189,5.131253,1.091467,0.261624
14.3263,5.133254,1.091467,0.262014
14.3141,5.129252,1.06586,0.262404
14.3385,5.117249,1.094667,0.262144
14.3385,5.133254,1.06586,0.262014
14.3141,5.135254,1.075463,0.262664
14.3324,5.139255,1.091467,0.262534
14.3202,5.137254,1.088266,0.260844
14.30799,5.123251,1.06266,0.261624
14.3263,5.135254,1.072262,0.263184
14.30189,5.129252,1.075463,0.261624
14.3385,5.127252,1.081864,0.261364
14.3324,5.133254,1.053057,0.262924
14.3263,5.135254,1.097868,0.261884
14.30799,5.135254,1.069061,0.260454
14.3263,5.143256,1.078663,0.24394
14.36291,5.131253,1.085065,0.24433
14.3385,5.145256,1.113872,0.24498
14.38121,5.139255,1.085065,0.24485
14.3324,5.145256,1.081864,0.24459
14.35681,5.143256,1.081864,0.24459
14.3263,5.127252,1.097868,0.24563
14.3507,5.135254,1.081864,0.24563
14.35681,5.129252,1.113872,0.24511
14.37511,5.145256,1.10747,0.24563
14.37511,5.135254,1.10747,0.24563
14.3507,5.133254,1.097868,0.24511
14.3507,5.135254,1.081864,0.24615
14.38731,5.135254,1.088266,0.2455
14.3507,5.133254,1.10427,0.2455
14.3324,5.133254,1.101069,0.2455
14.37511,5.143256,1.101069,0.24615
14.36901,5.143256,1.078663,0.24641
14.36901,5.141255,1.088266,0.24667
14.3263,5.141255,1.094667,0.24563
14.3446,5.141255,1.094667,0.254602
14.36291,5.145256,1.101069,0.24589
14.3324,5.131253,1.078663,0.247971
14.3324,5.135254,1.075463,0.24537
14.3446,5.129252,1.078663,0.253562
14.36291,5.143256,1.101069,0.24615
14.3141,5.133254,1.072262,0.24745
14.37511,5.141255,1.101069,0.24537
14.37511,5.135254,1.091467,0.24602
14.35681,5.139255,1.085065,0.24563
14.3385,5.141255,1.091467,0.24602
14.35681,5.143256,1.075463,0.24524
14.39342,5.131253,1.091467,0.2455
14.38731,5.141255,1.097868,0.24485
14.36291,5.145256,1.10747,0.24485
14.3385,5.141255,1.097868,0.24485
14.3141,5.145256,1.091467,0.24511
14.36901,5.137254,1.078663,0.24511
14.36901,5.143256,1.094667,0.24407
14.3385,5.137254,1.088266,0.24537
14.3507,5.137254,1.10427,0.24511
14.3507,5.143256,1.101069,0.24537
14.3385,5.139255,1.081864,0.24446
14.3263,5.127252,1.088266,0.24459
14.35681,5.141255,1.094667,0.24511
14.37511,5.145256,1.085065,0.24485
14.36901,5.145256,1.110671,0.24446
14.36291,5.137254,1.085065,0.24602
14.38121,5.135254,1.097868,0.24524
14.3324,5.143256,1.10427,0.24628
14.46663,5.137254,1.101069,0.24576
14.36291,5.131253,1.085065,0.2455
14.36901,5.139255,1.088266,0.2455
14.36291,5.141255,1.081864,0.24654
14.36291,5.141255,1.091467,0.24589
14.3324,5.143256,1.101069,0.2468
14.3385,5.137254,1.10747,0.24589
14.3507,5.143256,1.110671,0.24576
14.3507,5.143256,1.091467,0.24628
14.36901,5.143256,1.10427,0.249141
14.3507,5.137254,1.094667,0.24667
14.3507,5.139255,1.110671,0.24602
14.3202,5.135254,1.10747,0.24563
14.35681,5.145256,1.126675,0.24706
14.3507,5.131253,1.097868,0.24602
14.3507,5.125251,1.10427,0.248231
14.37511,5.145256,1.101069,0.24537
14.3446,5.131253,1.10427,0.247841
14.3263,5.145256,1.091467,0.24563
14.3324,5.135254,1.101069,0.24472
14.36901,5.125251,1.091467,0.24537
14.3324,5.137254,1.113872,0.24459
14.3446,5.143256,1.081864,0.24472
14.3202,5.131253,1.094667,0.24498
14.36901,5.133254,1.085065,0.24498
14.3507,5.131253,1.094667,0.24472
14.36901,5.141255,1.10427,0.24472
14.3324,5.141255,1.094667,0.24472
14.35681,5.127252,1.094667,0.24524
14.3263,5.129252,1.113872,0.24485
14.38121,5.133254,1.081864,0.24472
14.3507,5.135254,1.094667,0.24576
14.3141,5.141255,1.10747,0.24563
14.3263,5.135254,1.117073,0.24667
14.36291,5.145256,1.088266,0.2455
14.3324,5.143256,1.120274,0.2455
14.3507,5.135254,1.088266,0.24615
14.37511,5.137254,1.094667,0.24589
14.46663,5.137254,1.101069,0.2455
14.37511,5.143256,1.091467,0.24615
14.3446,5.133254,1.091467,0.24563
14.3507,5.143256,1.10427,0.24524
14.37511,5.131253,1.10747,0.24641
14.3507,5.137254,1.094667,0.24472
14.3263,5.141255,1.10747,0.24524
14.3324,5.133254,1.120274,0.24485
14.3324,5.139255,1.10747,0.24472
14.3507,5.131253,1.097868,0.24394
14.3507,5.141255,1.10747,0.24472
14.3141,5.137254,1.123474,0.24459
14.3324,5.143256,1.097868,0.24498
14.3202,5.129252,1.097868,0.24433
14.3263,5.131253,1.110671,0.24498
14.3385,5.143256,1.10747,0.24446
14.3385,5.131253,1.085065,0.252782
14.36291,5.135254,1.10747,0.24537
14.3446,5.145256,1.097868,0.24732
14.35681,5.129252,1.10427,0.24628
14.3202,5.131253,1.091467,0.256813
14.36901,5.145256,1.10427,0.24576
14.3507,5.141255,1.101069,0.252652
14.3385,5.133254,1.113872,0.24472
14.36291,5.135254,1.10747,0.24537
14.36901,5.145256,1.101069,0.24589
14.3446,5.141255,1.094667,0.2455
14.3324,5.135254,1.120274,0.2455
14.3324,5.143256,1.097868,0.24576
14.30189,5.127252,1.120274,0.24407
14.37511,5.133254,1.094667,0.24498
14.3202,5.135254,1.088266,0.24511
14.3446,5.143256,1.097868,0.24433
14.3202,5.143256,1.091467,0.24459
14.3507,5.137254,1.117073,0.24537
14.36291,5.131253,1.113872,0.24537
14.3507,5.135254,1.120274,0.24511
14.3507,5.143256,1.101069,0.24524
14.3507,5.141255,1.113872,0.24524
14.3324,5.131253,1.129876,0.24576
14.36291,5.141255,1.110671,0.24589
14.36291,5.143256,1.101069,0.24524
14.3263,5.131253,1.10747,0.24641
14.3324,5.129252,1.101069,0.24615
14.3446,5.139255,1.120274,0.24563
14.36901,5.147257,1.110671,0.2455
14.3263,5.133254,1.129876,0.24563
14.3324,5.133254,1.120274,0.24485
14.37511,5.133254,1.088266,0.2455
14.35681,5.143256,1.110671,0.24446
14.36901,5.129252,1.110671,0.24485
14.3263,5.141255,1.094667,0.24589
14.3385,5.137254,1.117073,0.24589
14.3263,5.143256,1.088266,0.24589
14.3324,5.135254,1.101069,0.2455
14.3446,5.145256,1.10427,0.24719
14.36901,5.137254,1.10747,0.24589
14.36901,5.145256,1.088266,0.24524
14.3385,5.133254,1.120274,0.24563
14.3385,5.131253,1.110671,0.2455
14.35681,5.131253,1.097868,0.2442
14.3324,5.147257,1.091467,0.24589
14.36901,5.129252,1.117073,0.24459
14.37511,5.129252,1.113872,0.247971
14.38731,5.139255,1.113872,0.24485
14.35681,5.127252,1.085065,0.24719
14.3385,5.149257,1.129876,0.24368
14.36901,5.141255,1.113872,0.2455
14.3202,5.131253,1.10747,0.24472
14.36901,5.141255,1.10747,0.24485
14.37511,5.135254,1.094667,0.24459
14.3324,5.135254,1.113872,0.24407
14.37511,5.133254,1.10747,0.24459
14.37511,5.141255,1.110671,0.24485
14.3446,5.135254,1.123474,0.24485
14.36901,5.131253,1.088266,0.24524
14.3446,5.131253,1.094667,0.24576
14.3507,5.143256,1.113872,0.24589
14.35681,5.141255,1.120274,0.24641
14.37511,5.143256,1.10427,0.24511
14.3385,5.129252,1.097868,0.24641
14.3385,5.137254,1.110671,0.24576
14.3324,5.135254,1.117073,0.24563
14.36901,5.131253,1.120274,0.24537
14.36291,5.129252,1.123474,0.24394
14.3202,5.145256,1.097868,0.24485
14.35681,5.147257,1.113872,0.24407
14.36291,5.145256,1.10427,0.24381
14.3507,5.141255,1.110671,0.24485
14.35681,5.131253,1.10747,0.24498
14.3507,5.139255,1.094667,0.24472
14.3446,5.145256,1.10427,0.24563
14.3385,5.137254,1.101069,0.24576
14.3385,5.137254,1.101069,0.24524
14.3324,5.127252,1.10427,0.2455
14.37511,5.141255,1.117073,0.24706
14.3385,5.129252,1.113872,0.248491
14.3263,5.135254,1.10747,0.24758
14.3507,5.135254,1.10747,0.247971
14.36291,5.135254,1.10427,0.24758
14.35681,5.135254,1.101069,0.250961
14.3507,5.131253,1.101069,0.24706
14.3324,5.139255,1.101069,0.249921
14.3324,5.145256,1.088266,0.24654
14.3385,5.123251,1.10427,0.260324
14.36291,5.129252,1.094667,0.24641
14.3324,5.129252,1.088266,0.249271
14.3324,5.139255,1.097868,0.24654
14.29579,5.127252,1.085065,0.249401
14.36291,5.133254,1.097868,0.24589
14.3324,5.137254,1.091467,0.24615
14.3507,5.135254,1.094667,0.24719
14.36291,5.135254,1.085065,0.24615
14.3507,5.139255,1.088266,0.24641
14.3202,5.141255,1.097868,0.2468
14.3385,5.133254,1.101069,0.247841
14.3446,5.139255,1.088266,0.247971
14.3446,5.137254,1.081864,0.248101
14.35681,5.131253,1.101069,0.24667
14.3263,5.143256,1.097868,0.24732
14.3263,5.143256,1.094667,0.24654
14.3507,5.143256,1.10427,0.24745
14.36901,5.143256,1.101069,0.24732
14.36901,5.135254,1.101069,0.24589
14.3263,5.129252,1.10427,0.24589
14.3507,5.129252,1.094667,0.24628
14.36291,5.133254,1.10427,0.24628
14.35681,5.127252,1.094667,0.24563
14.3324,5.131253,1.085065,0.24563
14.36901,5.133254,1.097868,0.239258
14.36901,5.149257,1.110671,0.239258
14.37511,5.141255,1.113872,0.237698
14.3507,5.143256,1.110671,0.237438
14.36291,5.147257,1.094667,0.239649
14.36291,5.143256,1.10747,0.238218
14.3507,5.137254,1.117073,0.237568
14.35681,5.145256,1.091467,0.239258
14.36291,5.147257,1.10747,0.239258
14.38121,5.147257,1.10747,0.237958
14.3507,5.137254,1.110671,0.238478
14.38731,5.137254,1.097868,0.238868
14.36901,5.135254,1.097868,0.241729
14.36291,5.143256,1.085065,0.238088
14.36291,5.139255,1.091467,0.240039
14.36901,5.139255,1.110671,0.239518
14.37511,5.149257,1.097868,0.24589
14.35681,5.135254,1.088266,0.238348
14.37511,5.143256,1.10427,0.241989
14.38121,5.143256,1.088266,0.238218
14.37511,5.137254,1.091467,0.239649
14.35681,5.145256,1.088266,0.238998
14.30799,5.123251,1.094667,0.237828
14.3385,5.139255,1.10427,0.237958
14.3507,5.147257,1.113872,0.239388
14.36291,5.139255,1.091467,0.239649
14.3507,5.137254,1.091467,0.237438
14.36901,5.147257,1.097868,0.238478
14.38731,5.151258,1.10427,0.239649
14.37511,5.135254,1.10427,0.238088
14.3446,5.145256,1.097868,0.238088
14.36291,5.149257,1.091467,0.238738
14.36291,5.141255,1.110671,0.239128
14.35681,5.143256,1.097868,0.238218
14.37511,5.149257,1.101069,0.238348
14.3446,5.141255,1.101069,0.240039
14.36901,5.145256,1.101069,0.238218
14.35681,5.137254,1.101069,0.238348
14.3385,5.139255,1.091467,0.239258
14.37511,5.143256,1.091467,0.238998
14.36901,5.135254,1.101069,0.237828
14.3507,5.147257,1.10747,0.238608
14.3507,5.145256,1.10747,0.239518
14.3507,5.145256,1.094667,0.238218
14.37511,5.133254,1.110671,0.237178
14.3446,5.141255,1.097868,0.239388
14.36901,5.145256,1.094667,0.238218
14.3446,5.143256,1.088266,0.237178
14.47273,5.137254,1.097868,0.239258
14.36901,5.143256,1.101069,0.239779
14.38121,5.149257,1.110671,0.237308
14.3507,5.147257,1.097868,0.237958
14.36901,5.141255,1.10747,0.239649
14.37511,5.137254,1.101069,0.238868
14.37511,5.137254,1.113872,0.237568
14.36901,5.143256,1.101069,0.239779
14.36291,5.149257,1.088266,0.237828
14.37511,5.145256,1.10427,0.242509
14.36291,5.139255,1.10427,0.239258
14.3385,5.133254,1.10427,0.241989
14.3446,5.133254,1.101069,0.236788
14.28969,5.129252,1.081864,0.247841
14.3385,5.145256,1.094667,0.239779
14.3446,5.129252,1.088266,0.241729
14.3385,5.129252,1.094667,0.24511
14.3202,5.11925,1.06266,0.24472
14.3507,5.139255,1.085065,0.24654
14.3507,5.137254,1.081864,0.24771
14.35681,5.133254,1.091467,0.247841
14.35681,5.137254,1.094667,0.24771
14.3446,5.141255,1.097868,0.247971
14.3202,5.133254,1.091467,0.248231
14.35681,5.141255,1.081864,0.248231
14.3324,5.133254,1.097868,0.248491
14.35681,5.141255,1.094667,0.24771
14.3446,5.131253,1.101069,0.248101
14.3202,5.143256,1.091467,0.24732
14.3324,5.143256,1.081864,0.24732
14.30799,5.141255,1.101069,0.2468
14.3202,5.139255,1.110671,0.24628
14.3507,5.135254,1.088266,0.24719
14.3263,5.141255,1.101069,0.24641
14.3141,5.143256,1.094667,0.24628
14.3202,5.131253,1.110671,0.24706
14.3202,5.123251,1.10427,0.24719
14.3507,5.141255,1.078663,0.248621
14.3263,5.141255,1.081864,0.247841
14.35681,5.133254,1.085065,0.24758
14.3385,5.133254,1.091467,0.247841
14.3202,5.139255,1.075463,0.248621
14.3446,5.145256,1.097868,0.248361
14.37511,5.131253,1.085065,0.24758
14.3324,5.141255,1.094667,0.247841
14.3446,5.127252,1.10427,0.24654
14.35681,5.129252,1.085065,0.24745
14.3507,5.131253,1.088266,0.24615
14.3141,5.129252,1.088266,0.248621
14.3446,5.137254,1.097868,0.24667
14.3202,5.133254,1.101069,0.24771
14.3385,5.131253,1.110671,0.24693
14.3263,5.129252,1.094667,0.248101
14.3507,5.141255,1.10427,0.24758
14.3507,5.141255,1.097868,0.248751
14.35681,5.145256,1.091467,0.248361
14.35681,5.135254,1.10427,0.252002
14.3263,5.137254,1.101069,0.24745
14.3385,5.141255,1.085065,0.250051
14.3385,5.131253,1.091467,0.247841
14.3446,5.135254,1.101069,0.24771
14.3263,5.141255,1.085065,0.24719
14.3446,5.129252,1.078663,0.24667
14.3263,5.129252,1.091467,0.24628
14.3446,5.137254,1.085065,0.24706
14.36291,5.133254,1.110671,0.24654
14.37511,5.135254,1.113872,0.24615
14.36901,5.133254,1.10427,0.24615
14.3263,5.141255,1.113872,0.24771
14.3324,5.143256,1.097868,0.24732
14.3446,5.137254,1.094667,0.248361
14.35681,5.141255,1.081864,0.248231
14.3446,5.133254,1.088266,0.24732
14.3141,5.143256,1.094667,0.247971
14.3507,5.141255,1.10747,0.24745
14.3263,5.127252,1.094667,0.24641
14.36291,5.133254,1.094667,0.24706
14.3141,5.129252,1.101069,0.2468
14.3202,5.129252,1.110671,0.24615
14.3385,5.133254,1.113872,0.24706
14.3385,5.129252,1.097868,0.24706
14.36291,5.135254,1.101069,0.239388
14.38121,5.143256,1.10427,0.239388
14.3263,5.133254,1.097868,0.237698
14.3263,5.141255,1.094667,0.239258
14.3263,5.139255,1.123474,0.240039
14.3202,5.141255,1.097868,0.237828
14.3507,5.141255,1.10427,0.239258
14.35681,5.135254,1.101069,0.239518
14.3507,5.143256,1.10747,0.236788
14.3385,5.141255,1.10427,0.238998
14.3263,5.143256,1.113872,0.240299
14.3263,5.129252,1.123474,0.237308
14.3263,5.139255,1.10427,0.241859
14.3446,5.137254,1.117073,0.238608
14.3507,5.131253,1.101069,0.239258
14.3263,5.135254,1.113872,0.237828
14.30799,5.121251,1.091467,0.249661
14.3507,5.131253,1.088266,0.238478
14.3141,5.135254,1.094667,0.239779
14.36901,5.139255,1.088266,0.239518
14.3263,5.127252,1.069061,0.242119
14.3507,5.131253,1.085065,0.237438
14.3446,5.139255,1.097868,0.239258
14.35681,5.137254,1.101069,0.238218
14.3263,5.143256,1.094667,0.237958
14.29579,5.143256,1.081864,0.239649
14.35681,5.137254,1.091467,0.239518
14.3385,5.145256,1.094667,0.237048
14.3446,5.143256,1.101069,0.239258
14.3446,5.135254,1.094667,0.238868
14.3507,5.131253,1.097868,0.238218
14.3507,5.133254,1.101069,0.239128
14.3385,5.135254,1.081864,0.239258
14.35681,5.129252,1.088266,0.237958
14.3263,5.135254,1.091467,0.239258
14.3507,5.137254,1.10427,0.239388
14.3446,5.143256,1.10427,0.238088
14.3385,5.133254,1.094667,0.239128
14.3446,5.143256,1.088266,0.239779
14.3507,5.135254,1.101069,0.238218
14.3141,5.139255,1.101069,0.238348
14.3263,5.135254,1.081864,0.239779
14.3507,5.141255,1.097868,0.238478
14.35681,5.131253,1.091467,0.238348
14.3263,5.133254,1.094667,0.238738
14.3263,5.143256,1.088266,0.239909
14.3507,5.141255,1.085065,0.238218
14.3446,5.139255,1.097868,0.238218
14.3507,5.139255,1.075463,0.239518
14.36291,5.133254,1.097868,0.238478
14.3202,5.143256,1.081864,0.238218
14.3507,5.137254,1.101069,0.239388
14.3446,5.131253,1.078663,0.238348
14.3507,5.145256,1.10427,0.237048
14.3324,5.133254,1.075463,0.239518
14.3324,5.135254,1.091467,0.240169
14.3385,5.127252,1.085065,0.237698
14.3446,5.143256,1.101069,0.239909
14.3324,5.139255,1.091467,0.239258
14.46053,5.145256,1.10747,0.238868
14.3385,5.133254,1.097868,0.238608
14.35681,5.135254,1.094667,0.241469
14.36291,5.135254,1.094667,0.238088
14.28969,5.11925,1.081864,0.240429
14.3263,5.127252,1.081864,0.24485
14.3446,5.135254,1.075463,0.248231
14.3446,5.123251,1.078663,0.247841
14.3385,5.131253,1.085065,0.24732
14.3141,5.129252,1.081864,0.247841
14.3385,5.131253,1.085065,0.24758
14.3446,5.137254,1.081864,0.24693
14.3263,5.131253,1.088266,0.24667
14.3263,5.127252,1.094667,0.24667
14.30189,5.137254,1.088266,0.24641
14.3141,5.125251,1.085065,0.24693
14.30189,5.131253,1.078663,0.24615
14.3202,5.123251,1.088266,0.24654
14.3446,5.129252,1.091467,0.24641
14.3385,5.127252,1.075463,0.24667
14.3324,5.129252,1.091467,0.2468
14.3324,5.135254,1.091467,0.2468
14.3385,5.137254,1.094667,0.24745
14.3385,5.133254,1.072262,0.247841
14.3324,5.137254,1.091467,0.24667
14.3385,5.133254,1.091467,0.24745
14.3324,5.133254,1.094667,0.2468
14.3141,5.133254,1.091467,0.24745
14.3141,5.135254,1.097868,0.248231
14.3385,5.135254,1.085065,0.24745
14.3202,5.133254,1.078663,0.247841
14.3385,5.123251,1.085065,0.247841
14.30799,5.135254,1.094667,0.24719
14.29579,5.125251,1.091467,0.248101
14.3385,5.133254,1.085065,0.24771
14.3385,5.137254,1.085065,0.24719
14.3385,5.129252,1.10427,0.24589
14.3385,5.133254,1.097868,0.248751
14.3263,5.137254,1.101069,0.24628
14.3385,5.123251,1.091467,0.24641
14.3385,5.121251,1.075463,0.24576
14.43002,5.125251,1.094667,0.253562
14.3263,5.129252,1.078663,0.24641
14.3202,5.133254,1.078663,0.247841
14.30799,5.135254,1.078663,0.24732
14.27139,5.127252,1.075463,0.256553
14.3202,5.135254,1.097868,0.248231
14.25918,5.123251,1.069061,0.252912
14.3263,5.135254,1.094667,0.247971
14.3263,5.125251,1.091467,0.24758
14.3385,5.135254,1.078663,0.24771
14.30799,5.133254,1.091467,0.247971
14.3385,5.139255,1.088266,0.248101
14.3141,5.135254,1.097868,0.24732
14.3324,5.135254,1.075463,0.247841
14.3141,5.133254,1.078663,0.24732
14.30189,5.139255,1.091467,0.24719
14.30189,5.135254,1.075463,0.24654
14.28969,5.123251,1.075463,0.265135
14.28359,5.121251,1.081864,0.265135
14.26528,5.11925,1.081864,0.263444
14.28969,5.123251,1.075463,0.263444
14.28969,5.115249,1.053057,0.271246
14.28359,5.127252,1.069061,0.263834
14.28969,5.113249,1.056258,0.263184
14.27749,5.115249,1.085065,0.264615
14.26528,5.121251,1.06586,0.263574
14.27749,5.121251,1.072262,0.264095
14.29579,5.123251,1.072262,0.265265
14.28359,5.125251,1.072262,0.263704
14.27139,5.125251,1.072262,0.263834
14.30189,5.121251,1.078663,0.264745
14.27749,5.121251,1.069061,0.264615
14.26528,5.123251,1.072262,0.263184
14.28359,5.121251,1.06266,0.265395
14.29579,5.125251,1.081864,0.268125
14.28969,5.113249,1.06586,0.263184
14.27139,5.11925,1.075463,0.264095
14.28969,5.125251,1.06266,0.264745
14.26528,5.123251,1.078663,0.263574
14.28359,5.123251,1.081864,0.263704
14.30189,5.123251,1.069061,0.265265
14.30799,5.125251,1.06266,0.262794
14.28359,5.117249,1.056258,0.262924
14.29579,5.121251,1.06266,0.264095
14.24698,5.121251,1.069061,0.264225
14.25308,5.117249,1.069061,0.251741
14.30189,5.117249,1.072262,0.252262
14.30189,5.123251,1.059459,0.251481
14.25918,5.123251,1.081864,0.250961
14.28969,5.129252,1.069061,0.251741
14.30799,5.117249,1.072262,0.251871
14.25918,5.125251,1.081864,0.251221
14.28359,5.115249,1.085065,0.252132
14.28359,5.121251,1.072262,0.252652
14.26528,5.11925,1.069061,0.250961
14.24698,5.11925,1.069061,0.250571
14.3202,5.127252,1.069061,0.235227
14.30189,5.131253,1.075463,0.234707
14.3141,5.117249,1.072262,0.233667
14.3141,5.127252,1.081864,0.234447
